season,player_id,player,team,pos,g,mp,pts_per_36_min,trb_per_36_min,ast_per_36_min,stl_per_36_min,blk_per_36_min,tov_per_36_min,pf_per_36_min,fg_percent,x3p_percent,e_fg_percent,avg_dist_fga,percent_fga_from_x0_3_range,percent_fga_from_x3p_range,fg_percent_from_x3p_range,percent_assisted_x3p_fg,percent_dunks_of_fga,pg_percent,sg_percent,sf_percent,pf_percent,c_percent,net_plus_minus_per_100_poss,points_generated_by_assists
2016,thornma01,Marcus Thornton,2TM,SG,61,1109,19.2,4.9,2.8,1.5,0.1,1.7,2.9,0.399,0.337,0.482,16.7,0.192,0.498,0.337,0.857,0.0,9.0,86.0,6.0,0.0,0.0,5.1,40
2016,thornma01,Marcus Thornton,2TM,SG,61,1109,19.2,4.9,2.8,1.5,0.1,1.7,2.9,0.399,0.337,0.482,16.2,0.193,0.497,0.338,0.849,0.0,3.0,86.0,11.0,0.0,0.0,0.1,195
2016,thornma01,Marcus Thornton,2TM,SG,61,1109,19.2,4.9,2.8,1.5,0.1,1.7,2.9,0.399,0.337,0.482,16.2,0.193,0.497,0.338,0.849,0.0,2.0,86.0,12.0,0.0,0.0,-1.2,155
2016,thornma01,Marcus Thornton,2TM,SG,61,1109,19.2,4.9,2.8,1.5,0.1,1.7,2.9,0.399,0.337,0.482,16.2,0.193,0.497,0.338,0.849,0.0,9.0,86.0,6.0,0.0,0.0,5.1,40
2016,thornma01,Marcus Thornton,2TM,SG,61,1109,19.2,4.9,2.8,1.5,0.1,1.7,2.9,0.399,0.337,0.482,17.1,0.187,0.505,0.333,0.889,0.0,3.0,86.0,11.0,0.0,0.0,0.1,195
2016,thornma01,Marcus Thornton,2TM,SG,61,1109,19.2,4.9,2.8,1.5,0.1,1.7,2.9,0.399,0.337,0.482,17.1,0.187,0.505,0.333,0.889,0.0,2.0,86.0,12.0,0.0,0.0,-1.2,155
2016,thornma01,Marcus Thornton,2TM,SG,61,1109,19.2,4.9,2.8,1.5,0.1,1.7,2.9,0.399,0.337,0.482,17.1,0.187,0.505,0.333,0.889,0.0,9.0,86.0,6.0,0.0,0.0,5.1,40
2016,thornma01,Marcus Thornton,HOU,SG,47,885,19.2,4.7,2.7,1.4,0.1,1.6,3.0,0.4,0.338,0.484,16.7,0.192,0.498,0.337,0.857,0.0,3.0,86.0,11.0,0.0,0.0,0.1,195
2016,thornma01,Marcus Thornton,HOU,SG,47,885,19.2,4.7,2.7,1.4,0.1,1.6,3.0,0.4,0.338,0.484,16.7,0.192,0.498,0.337,0.857,0.0,2.0,86.0,12.0,0.0,0.0,-1.2,155
2016,thornma01,Marcus Thornton,HOU,SG,47,885,19.2,4.7,2.7,1.4,0.1,1.6,3.0,0.4,0.338,0.484,16.7,0.192,0.498,0.337,0.857,0.0,9.0,86.0,6.0,0.0,0.0,5.1,40
2016,thornma01,Marcus Thornton,HOU,SG,47,885,19.2,4.7,2.7,1.4,0.1,1.6,3.0,0.4,0.338,0.484,16.2,0.193,0.497,0.338,0.849,0.0,3.0,86.0,11.0,0.0,0.0,0.1,195
2016,thornma01,Marcus Thornton,HOU,SG,47,885,19.2,4.7,2.7,1.4,0.1,1.6,3.0,0.4,0.338,0.484,16.2,0.193,0.497,0.338,0.849,0.0,2.0,86.0,12.0,0.0,0.0,-1.2,155
2016,thornma01,Marcus Thornton,HOU,SG,47,885,19.2,4.7,2.7,1.4,0.1,1.6,3.0,0.4,0.338,0.484,16.2,0.193,0.497,0.338,0.849,0.0,9.0,86.0,6.0,0.0,0.0,5.1,40
2016,thornma01,Marcus Thornton,HOU,SG,47,885,19.2,4.7,2.7,1.4,0.1,1.6,3.0,0.4,0.338,0.484,17.1,0.187,0.505,0.333,0.889,0.0,3.0,86.0,11.0,0.0,0.0,0.1,195
2016,thornma01,Marcus Thornton,HOU,SG,47,885,19.2,4.7,2.7,1.4,0.1,1.6,3.0,0.4,0.338,0.484,17.1,0.187,0.505,0.333,0.889,0.0,2.0,86.0,12.0,0.0,0.0,-1.2,155
2016,thornma01,Marcus Thornton,HOU,SG,47,885,19.2,4.7,2.7,1.4,0.1,1.6,3.0,0.4,0.338,0.484,17.1,0.187,0.505,0.333,0.889,0.0,9.0,86.0,6.0,0.0,0.0,5.1,40
2016,thornma01,Marcus Thornton,WAS,SG,14,224,19.0,5.6,3.1,2.1,0.2,1.8,2.7,0.393,0.333,0.477,16.7,0.192,0.498,0.337,0.857,0.0,3.0,86.0,11.0,0.0,0.0,0.1,195
2016,thornma01,Marcus Thornton,WAS,SG,14,224,19.0,5.6,3.1,2.1,0.2,1.8,2.7,0.393,0.333,0.477,16.7,0.192,0.498,0.337,0.857,0.0,2.0,86.0,12.0,0.0,0.0,-1.2,155
2016,thornma01,Marcus Thornton,WAS,SG,14,224,19.0,5.6,3.1,2.1,0.2,1.8,2.7,0.393,0.333,0.477,16.7,0.192,0.498,0.337,0.857,0.0,9.0,86.0,6.0,0.0,0.0,5.1,40
2016,thornma01,Marcus Thornton,WAS,SG,14,224,19.0,5.6,3.1,2.1,0.2,1.8,2.7,0.393,0.333,0.477,16.2,0.193,0.497,0.338,0.849,0.0,3.0,86.0,11.0,0.0,0.0,0.1,195
2016,thornma01,Marcus Thornton,WAS,SG,14,224,19.0,5.6,3.1,2.1,0.2,1.8,2.7,0.393,0.333,0.477,16.2,0.193,0.497,0.338,0.849,0.0,2.0,86.0,12.0,0.0,0.0,-1.2,155
2016,thornma01,Marcus Thornton,WAS,SG,14,224,19.0,5.6,3.1,2.1,0.2,1.8,2.7,0.393,0.333,0.477,16.2,0.193,0.497,0.338,0.849,0.0,9.0,86.0,6.0,0.0,0.0,5.1,40
2016,thornma01,Marcus Thornton,WAS,SG,14,224,19.0,5.6,3.1,2.1,0.2,1.8,2.7,0.393,0.333,0.477,17.1,0.187,0.505,0.333,0.889,0.0,3.0,86.0,11.0,0.0,0.0,0.1,195
2016,thornma01,Marcus Thornton,WAS,SG,14,224,19.0,5.6,3.1,2.1,0.2,1.8,2.7,0.393,0.333,0.477,17.1,0.187,0.505,0.333,0.889,0.0,2.0,86.0,12.0,0.0,0.0,-1.2,155
2016,thornma01,Marcus Thornton,WAS,SG,14,224,19.0,5.6,3.1,2.1,0.2,1.8,2.7,0.393,0.333,0.477,17.1,0.187,0.505,0.333,0.889,0.0,9.0,86.0,6.0,0.0,0.0,5.1,40
2016,tollian01,Anthony Tolliver,DET,PF,72,1341,10.3,6.1,1.4,0.7,0.4,0.8,2.3,0.386,0.36,0.533,21.3,0.099,0.819,0.36,0.99,0.018,0.0,0.0,0.0,100.0,0.0,-0.2,124
2016,toupaax01,Axel Toupane,DEN,SF,21,305,9.0,3.7,1.8,0.8,0.7,0.7,4.7,0.357,0.325,0.45,16.5,0.229,0.571,0.325,1.0,0.014,0.0,2.0,81.0,17.0,0.0,2.5,32
2016,townska01,Karl-Anthony Towns,MIN,C,82,2627,20.6,11.8,2.2,0.8,1.9,2.5,3.4,0.542,0.341,0.555,9.8,0.342,0.076,0.341,0.9,0.069,0.0,0.0,0.0,2.0,98.0,2.3,360
2016,tuckepj01,P.J. Tucker,PHO,SF,82,2540,9.2,7.3,2.5,1.5,0.3,1.6,2.9,0.411,0.33,0.469,11.4,0.368,0.354,0.33,0.971,0.012,0.0,6.0,89.0,5.0,0.0,0.2,412
2016,turneev01,Evan Turner,BOS,SG,81,2271,13.5,6.3,5.7,1.3,0.4,2.7,2.2,0.456,0.241,0.469,10.6,0.264,0.11,0.241,0.95,0.013,0.0,30.0,67.0,3.0,0.0,-2.6,817
2016,turnemy01,Myles Turner,IND,C,60,1367,16.3,8.7,1.1,0.7,2.3,1.8,4.2,0.498,0.214,0.501,10.8,0.292,0.026,0.214,1.0,0.053,0.0,0.0,0.0,39.0,62.0,-6.6,98
2016,udrihbe01,Beno Udrih,2TM,PG,44,707,10.4,3.7,5.9,0.7,0.1,2.7,2.6,0.434,0.341,0.472,14.4,0.187,0.222,0.341,0.933,0.0,93.0,7.0,0.0,0.0,0.0,-2.2,261
2016,udrihbe01,Beno Udrih,2TM,PG,44,707,10.4,3.7,5.9,0.7,0.1,2.7,2.6,0.434,0.341,0.472,14.4,0.187,0.222,0.341,0.933,0.0,90.0,10.0,0.0,0.0,0.0,-4.0,59
2016,udrihbe01,Beno Udrih,2TM,PG,44,707,10.4,3.7,5.9,0.7,0.1,2.7,2.6,0.434,0.341,0.472,14.4,0.187,0.222,0.341,0.933,0.0,94.0,6.0,0.0,0.0,0.0,-1.8,202
2016,udrihbe01,Beno Udrih,2TM,PG,44,707,10.4,3.7,5.9,0.7,0.1,2.7,2.6,0.434,0.341,0.472,14.0,0.239,0.239,0.364,1.0,0.0,93.0,7.0,0.0,0.0,0.0,-2.2,261
2016,udrihbe01,Beno Udrih,2TM,PG,44,707,10.4,3.7,5.9,0.7,0.1,2.7,2.6,0.434,0.341,0.472,14.0,0.239,0.239,0.364,1.0,0.0,90.0,10.0,0.0,0.0,0.0,-4.0,59
2016,udrihbe01,Beno Udrih,2TM,PG,44,707,10.4,3.7,5.9,0.7,0.1,2.7,2.6,0.434,0.341,0.472,14.0,0.239,0.239,0.364,1.0,0.0,94.0,6.0,0.0,0.0,0.0,-1.8,202
2016,udrihbe01,Beno Udrih,2TM,PG,44,707,10.4,3.7,5.9,0.7,0.1,2.7,2.6,0.434,0.341,0.472,14.9,0.171,0.217,0.333,0.909,0.0,93.0,7.0,0.0,0.0,0.0,-2.2,261
2016,udrihbe01,Beno Udrih,2TM,PG,44,707,10.4,3.7,5.9,0.7,0.1,2.7,2.6,0.434,0.341,0.472,14.9,0.171,0.217,0.333,0.909,0.0,90.0,10.0,0.0,0.0,0.0,-4.0,59
2016,udrihbe01,Beno Udrih,2TM,PG,44,707,10.4,3.7,5.9,0.7,0.1,2.7,2.6,0.434,0.341,0.472,14.9,0.171,0.217,0.333,0.909,0.0,94.0,6.0,0.0,0.0,0.0,-1.8,202
2016,udrihbe01,Beno Udrih,MIA,PG,36,587,9.7,3.9,5.5,0.7,0.0,2.6,2.5,0.434,0.333,0.47,14.4,0.187,0.222,0.341,0.933,0.0,93.0,7.0,0.0,0.0,0.0,-2.2,261
2016,udrihbe01,Beno Udrih,MIA,PG,36,587,9.7,3.9,5.5,0.7,0.0,2.6,2.5,0.434,0.333,0.47,14.4,0.187,0.222,0.341,0.933,0.0,90.0,10.0,0.0,0.0,0.0,-4.0,59
2016,udrihbe01,Beno Udrih,MIA,PG,36,587,9.7,3.9,5.5,0.7,0.0,2.6,2.5,0.434,0.333,0.47,14.4,0.187,0.222,0.341,0.933,0.0,94.0,6.0,0.0,0.0,0.0,-1.8,202
2016,udrihbe01,Beno Udrih,MIA,PG,36,587,9.7,3.9,5.5,0.7,0.0,2.6,2.5,0.434,0.333,0.47,14.0,0.239,0.239,0.364,1.0,0.0,93.0,7.0,0.0,0.0,0.0,-2.2,261
2016,udrihbe01,Beno Udrih,MIA,PG,36,587,9.7,3.9,5.5,0.7,0.0,2.6,2.5,0.434,0.333,0.47,14.0,0.239,0.239,0.364,1.0,0.0,90.0,10.0,0.0,0.0,0.0,-4.0,59
2016,udrihbe01,Beno Udrih,MIA,PG,36,587,9.7,3.9,5.5,0.7,0.0,2.6,2.5,0.434,0.333,0.47,14.0,0.239,0.239,0.364,1.0,0.0,94.0,6.0,0.0,0.0,0.0,-1.8,202
2016,udrihbe01,Beno Udrih,MIA,PG,36,587,9.7,3.9,5.5,0.7,0.0,2.6,2.5,0.434,0.333,0.47,14.9,0.171,0.217,0.333,0.909,0.0,93.0,7.0,0.0,0.0,0.0,-2.2,261
2016,udrihbe01,Beno Udrih,MIA,PG,36,587,9.7,3.9,5.5,0.7,0.0,2.6,2.5,0.434,0.333,0.47,14.9,0.171,0.217,0.333,0.909,0.0,90.0,10.0,0.0,0.0,0.0,-4.0,59
2016,udrihbe01,Beno Udrih,MIA,PG,36,587,9.7,3.9,5.5,0.7,0.0,2.6,2.5,0.434,0.333,0.47,14.9,0.171,0.217,0.333,0.909,0.0,94.0,6.0,0.0,0.0,0.0,-1.8,202
2016,valanjo01,Jonas Valančiūnas,TOR,C,60,1557,17.8,12.6,1.0,0.6,1.8,2.0,3.7,0.565,,0.565,4.2,0.543,0.0,,,0.112,0.0,0.0,0.0,0.0,100.0,-1.7,106
2016,varejan01,Anderson Varejão,2TM,C,53,496,10.0,10.2,2.5,1.2,0.7,1.6,5.1,0.427,0.0,0.427,7.9,0.379,0.008,0.0,,0.008,0.0,0.0,0.0,7.0,93.0,-6.4,86
2016,varejan01,Anderson Varejão,2TM,C,53,496,10.0,10.2,2.5,1.2,0.7,1.6,5.1,0.427,0.0,0.427,7.9,0.379,0.008,0.0,,0.008,0.0,0.0,0.0,12.0,88.0,0.6,49
2016,varejan01,Anderson Varejão,2TM,C,53,496,10.0,10.2,2.5,1.2,0.7,1.6,5.1,0.427,0.0,0.427,7.9,0.379,0.008,0.0,,0.008,0.0,0.0,0.0,0.0,100.0,-18.2,37
2016,varejan01,Anderson Varejão,2TM,C,53,496,10.0,10.2,2.5,1.2,0.7,1.6,5.1,0.427,0.0,0.427,9.3,0.289,0.013,0.0,,0.0,0.0,0.0,0.0,7.0,93.0,-6.4,86
2016,varejan01,Anderson Varejão,2TM,C,53,496,10.0,10.2,2.5,1.2,0.7,1.6,5.1,0.427,0.0,0.427,9.3,0.289,0.013,0.0,,0.0,0.0,0.0,0.0,12.0,88.0,0.6,49
2016,varejan01,Anderson Varejão,2TM,C,53,496,10.0,10.2,2.5,1.2,0.7,1.6,5.1,0.427,0.0,0.427,9.3,0.289,0.013,0.0,,0.0,0.0,0.0,0.0,0.0,100.0,-18.2,37
2016,varejan01,Anderson Varejão,2TM,C,53,496,10.0,10.2,2.5,1.2,0.7,1.6,5.1,0.427,0.0,0.427,6.5,0.521,0.0,,,0.021,0.0,0.0,0.0,7.0,93.0,-6.4,86
2016,varejan01,Anderson Varejão,2TM,C,53,496,10.0,10.2,2.5,1.2,0.7,1.6,5.1,0.427,0.0,0.427,6.5,0.521,0.0,,,0.021,0.0,0.0,0.0,12.0,88.0,0.6,49
2016,varejan01,Anderson Varejão,2TM,C,53,496,10.0,10.2,2.5,1.2,0.7,1.6,5.1,0.427,0.0,0.427,6.5,0.521,0.0,,,0.021,0.0,0.0,0.0,0.0,100.0,-18.2,37
2016,varejan01,Anderson Varejão,CLE,C,31,310,9.3,10.6,2.3,1.3,0.6,1.9,4.1,0.421,0.0,0.421,7.9,0.379,0.008,0.0,,0.008,0.0,0.0,0.0,7.0,93.0,-6.4,86
2016,varejan01,Anderson Varejão,CLE,C,31,310,9.3,10.6,2.3,1.3,0.6,1.9,4.1,0.421,0.0,0.421,7.9,0.379,0.008,0.0,,0.008,0.0,0.0,0.0,12.0,88.0,0.6,49
2016,varejan01,Anderson Varejão,CLE,C,31,310,9.3,10.6,2.3,1.3,0.6,1.9,4.1,0.421,0.0,0.421,7.9,0.379,0.008,0.0,,0.008,0.0,0.0,0.0,0.0,100.0,-18.2,37
2016,varejan01,Anderson Varejão,CLE,C,31,310,9.3,10.6,2.3,1.3,0.6,1.9,4.1,0.421,0.0,0.421,9.3,0.289,0.013,0.0,,0.0,0.0,0.0,0.0,7.0,93.0,-6.4,86
2016,varejan01,Anderson Varejão,CLE,C,31,310,9.3,10.6,2.3,1.3,0.6,1.9,4.1,0.421,0.0,0.421,9.3,0.289,0.013,0.0,,0.0,0.0,0.0,0.0,12.0,88.0,0.6,49
2016,varejan01,Anderson Varejão,CLE,C,31,310,9.3,10.6,2.3,1.3,0.6,1.9,4.1,0.421,0.0,0.421,9.3,0.289,0.013,0.0,,0.0,0.0,0.0,0.0,0.0,100.0,-18.2,37
2016,varejan01,Anderson Varejão,CLE,C,31,310,9.3,10.6,2.3,1.3,0.6,1.9,4.1,0.421,0.0,0.421,6.5,0.521,0.0,,,0.021,0.0,0.0,0.0,7.0,93.0,-6.4,86
2016,varejan01,Anderson Varejão,CLE,C,31,310,9.3,10.6,2.3,1.3,0.6,1.9,4.1,0.421,0.0,0.421,6.5,0.521,0.0,,,0.021,0.0,0.0,0.0,12.0,88.0,0.6,49
2016,varejan01,Anderson Varejão,CLE,C,31,310,9.3,10.6,2.3,1.3,0.6,1.9,4.1,0.421,0.0,0.421,6.5,0.521,0.0,,,0.021,0.0,0.0,0.0,0.0,100.0,-18.2,37
2016,vasqugr01,Greivis Vásquez,MIL,PG,23,460,10.2,3.7,7.1,0.8,0.0,3.1,3.3,0.326,0.247,0.391,16.9,0.174,0.529,0.247,0.667,0.0,82.0,18.0,0.0,0.0,0.0,-6.7,206
2016,vaughra01,Rashad Vaughn,MIL,SG,70,1001,7.8,3.2,1.4,1.0,0.6,1.0,2.6,0.305,0.293,0.385,17.2,0.154,0.553,0.293,1.0,0.008,0.0,44.0,49.0,6.0,0.0,-2.9,84
2016,villach01,Charlie Villanueva,DAL,PF,62,665,17.3,8.2,1.3,1.0,0.8,1.7,3.8,0.382,0.273,0.454,15.5,0.19,0.526,0.273,0.979,0.012,0.0,0.0,2.0,69.0,30.0,-9.0,52
2016,vonleno01,Noah Vonleh,POR,PF,78,1174,8.7,9.4,0.9,0.8,0.8,1.5,4.7,0.421,0.239,0.441,9.3,0.417,0.165,0.239,1.0,0.129,0.0,0.0,0.0,78.0,22.0,-3.9,77
2016,vucevni01,Nikola Vučević,ORL,C,65,2037,20.9,10.2,3.2,0.9,1.2,2.2,3.1,0.51,0.222,0.511,9.8,0.247,0.009,0.222,0.5,0.032,0.0,0.0,0.0,5.0,95.0,0.8,441
2016,vujacsa01,Sasha Vujačić,NYK,SG,61,908,11.7,5.9,3.3,1.3,0.2,1.7,3.3,0.383,0.364,0.477,19.2,0.112,0.516,0.364,0.942,0.0,0.0,70.0,30.0,1.0,0.0,1.9,196
2016,wadedw01,Dwyane Wade,MIA,SG,74,2258,22.5,4.8,5.5,1.3,0.7,3.2,1.8,0.456,0.159,0.459,9.6,0.295,0.037,0.159,0.714,0.03,1.0,95.0,4.0,0.0,0.0,-4.8,789
2016,waitedi01,Dion Waiters,OKC,SG,78,2152,12.7,3.4,2.6,1.4,0.3,2.0,2.4,0.399,0.358,0.46,13.9,0.286,0.34,0.358,0.872,0.025,8.0,88.0,4.0,0.0,0.0,-6.6,374
2016,walkeke02,Kemba Walker,CHO,PG,81,2885,21.1,4.5,5.3,1.6,0.5,2.1,1.4,0.427,0.371,0.495,14.8,0.25,0.368,0.371,0.599,0.0,98.0,2.0,0.0,0.0,0.0,3.9,1037
2016,walljo01,John Wall,WAS,PG,77,2784,19.8,4.9,10.2,1.9,0.8,4.1,2.1,0.424,0.351,0.467,13.7,0.29,0.243,0.351,0.67,0.032,79.0,21.0,0.0,0.0,0.0,4.8,1856
2016,warretj01,T.J. Warren,PHO,SF,47,1070,17.3,4.9,1.5,1.2,0.5,1.1,3.2,0.501,0.4,0.533,10.8,0.274,0.159,0.4,0.929,0.043,0.0,0.0,75.0,24.0,1.0,1.5,105
2016,watsocj01,C.J. Watson,ORL,PG,33,656,7.8,3.6,4.8,1.0,0.3,1.4,2.7,0.343,0.292,0.394,15.8,0.197,0.35,0.292,0.929,0.0,66.0,33.0,1.0,0.0,0.0,-1.7,204
2016,weemsso01,Sonny Weems,2TM,SF,43,499,7.7,3.8,3.5,0.7,0.1,3.0,3.4,0.382,0.366,0.45,14.1,0.255,0.373,0.366,1.0,0.036,1.0,39.0,50.0,10.0,0.0,-1.9,114
2016,weemsso01,Sonny Weems,2TM,SF,43,499,7.7,3.8,3.5,0.7,0.1,3.0,3.4,0.382,0.366,0.45,14.1,0.255,0.373,0.366,1.0,0.036,2.0,46.0,47.0,6.0,0.0,-3.3,110
2016,weemsso01,Sonny Weems,2TM,SF,43,499,7.7,3.8,3.5,0.7,0.1,3.0,3.4,0.382,0.366,0.45,14.1,0.255,0.373,0.366,1.0,0.036,0.0,0.0,66.0,34.0,0.0,6.0,4
2016,weemsso01,Sonny Weems,2TM,SF,43,499,7.7,3.8,3.5,0.7,0.1,3.0,3.4,0.382,0.366,0.45,14.9,0.247,0.36,0.406,1.0,0.034,1.0,39.0,50.0,10.0,0.0,-1.9,114
2016,weemsso01,Sonny Weems,2TM,SF,43,499,7.7,3.8,3.5,0.7,0.1,3.0,3.4,0.382,0.366,0.45,14.9,0.247,0.36,0.406,1.0,0.034,2.0,46.0,47.0,6.0,0.0,-3.3,110
2016,weemsso01,Sonny Weems,2TM,SF,43,499,7.7,3.8,3.5,0.7,0.1,3.0,3.4,0.382,0.366,0.45,14.9,0.247,0.36,0.406,1.0,0.034,0.0,0.0,66.0,34.0,0.0,6.0,4
2016,weemsso01,Sonny Weems,2TM,SF,43,499,7.7,3.8,3.5,0.7,0.1,3.0,3.4,0.382,0.366,0.45,13.4,0.286,0.429,0.222,1.0,0.048,1.0,39.0,50.0,10.0,0.0,-1.9,114
2016,weemsso01,Sonny Weems,2TM,SF,43,499,7.7,3.8,3.5,0.7,0.1,3.0,3.4,0.382,0.366,0.45,13.4,0.286,0.429,0.222,1.0,0.048,2.0,46.0,47.0,6.0,0.0,-3.3,110
2016,weemsso01,Sonny Weems,2TM,SF,43,499,7.7,3.8,3.5,0.7,0.1,3.0,3.4,0.382,0.366,0.45,13.4,0.286,0.429,0.222,1.0,0.048,0.0,0.0,66.0,34.0,0.0,6.0,4
2016,weemsso01,Sonny Weems,PHO,SG,36,421,7.7,3.5,4.0,0.9,0.1,3.2,3.4,0.393,0.406,0.466,14.1,0.255,0.373,0.366,1.0,0.036,1.0,39.0,50.0,10.0,0.0,-1.9,114
2016,weemsso01,Sonny Weems,PHO,SG,36,421,7.7,3.5,4.0,0.9,0.1,3.2,3.4,0.393,0.406,0.466,14.1,0.255,0.373,0.366,1.0,0.036,2.0,46.0,47.0,6.0,0.0,-3.3,110
2016,weemsso01,Sonny Weems,PHO,SG,36,421,7.7,3.5,4.0,0.9,0.1,3.2,3.4,0.393,0.406,0.466,14.1,0.255,0.373,0.366,1.0,0.036,0.0,0.0,66.0,34.0,0.0,6.0,4
2016,weemsso01,Sonny Weems,PHO,SG,36,421,7.7,3.5,4.0,0.9,0.1,3.2,3.4,0.393,0.406,0.466,14.9,0.247,0.36,0.406,1.0,0.034,1.0,39.0,50.0,10.0,0.0,-1.9,114
2016,weemsso01,Sonny Weems,PHO,SG,36,421,7.7,3.5,4.0,0.9,0.1,3.2,3.4,0.393,0.406,0.466,14.9,0.247,0.36,0.406,1.0,0.034,2.0,46.0,47.0,6.0,0.0,-3.3,110
2016,weemsso01,Sonny Weems,PHO,SG,36,421,7.7,3.5,4.0,0.9,0.1,3.2,3.4,0.393,0.406,0.466,14.9,0.247,0.36,0.406,1.0,0.034,0.0,0.0,66.0,34.0,0.0,6.0,4
2016,weemsso01,Sonny Weems,PHO,SG,36,421,7.7,3.5,4.0,0.9,0.1,3.2,3.4,0.393,0.406,0.466,13.4,0.286,0.429,0.222,1.0,0.048,1.0,39.0,50.0,10.0,0.0,-1.9,114
2016,weemsso01,Sonny Weems,PHO,SG,36,421,7.7,3.5,4.0,0.9,0.1,3.2,3.4,0.393,0.406,0.466,13.4,0.286,0.429,0.222,1.0,0.048,2.0,46.0,47.0,6.0,0.0,-3.3,110
2016,weemsso01,Sonny Weems,PHO,SG,36,421,7.7,3.5,4.0,0.9,0.1,3.2,3.4,0.393,0.406,0.466,13.4,0.286,0.429,0.222,1.0,0.048,0.0,0.0,66.0,34.0,0.0,6.0,4
2016,westbru01,Russell Westbrook,OKC,PG,80,2750,24.6,8.2,10.9,2.1,0.3,4.5,2.6,0.454,0.296,0.489,10.9,0.377,0.236,0.296,0.426,0.054,94.0,7.0,0.0,0.0,0.0,12.6,1832
2016,westda01,David West,SAS,PF,78,1404,14.2,7.9,3.7,1.1,1.4,1.7,3.6,0.545,0.429,0.548,10.1,0.257,0.016,0.429,1.0,0.029,0.0,0.0,1.0,50.0,49.0,0.5,326
2016,whiteha01,Hassan Whiteside,MIA,C,73,2125,17.6,14.7,0.5,0.7,4.6,2.3,3.4,0.606,,0.606,4.7,0.503,0.0,,,0.224,0.0,0.0,0.0,0.0,100.0,0.5,64
2016,wiggian01,Andrew Wiggins,MIN,SF,81,2845,21.2,3.7,2.1,1.0,0.6,2.3,2.1,0.459,0.3,0.481,10.9,0.321,0.147,0.3,0.825,0.07,0.0,47.0,52.0,1.0,0.0,6.7,371
2016,willide01,Deron Williams,DAL,PG,65,2106,15.7,3.2,6.5,1.0,0.2,2.6,2.6,0.414,0.344,0.477,14.8,0.164,0.364,0.344,0.804,0.001,27.0,63.0,10.0,0.0,0.0,-0.2,905
2016,willide02,Derrick Williams,NYK,SF,80,1435,18.7,7.4,1.9,0.7,0.2,1.5,1.7,0.45,0.293,0.488,11.3,0.391,0.265,0.293,0.864,0.087,0.0,0.0,46.0,53.0,0.0,-7.6,172
2016,willilo02,Lou Williams,LAL,SG,67,1907,19.4,3.2,3.2,1.2,0.4,2.0,2.0,0.408,0.344,0.488,16.3,0.153,0.462,0.344,0.655,0.009,56.0,44.0,0.0,0.0,0.0,-0.6,377
2016,willima01,Mo Williams,CLE,PG,41,748,16.3,3.5,4.7,0.7,0.2,2.7,2.9,0.437,0.353,0.497,17.0,0.093,0.338,0.353,0.833,0.0,100.0,0.0,0.0,0.0,0.0,-13.3,223
2016,willima02,Marvin Williams,CHO,PF,81,2338,14.6,8.0,1.7,0.9,1.2,1.0,2.0,0.452,0.402,0.554,16.0,0.214,0.506,0.402,0.993,0.02,0.0,0.0,17.0,83.0,0.0,4.4,270
2016,winslju01,Justise Winslow,MIA,SF,78,2232,8.1,6.5,1.9,1.1,0.4,1.5,3.0,0.422,0.276,0.457,10.5,0.392,0.251,0.276,0.969,0.045,0.0,4.0,81.0,15.0,0.0,3.5,263
2016,witheje01,Jeff Withey,UTA,C,51,658,11.9,9.5,1.1,1.1,2.9,1.5,4.1,0.537,0.0,0.537,4.2,0.586,0.012,0.0,,0.198,0.0,0.0,0.0,2.0,98.0,2.7,53
2016,wrighbr03,Brandan Wright,MEM,PF,12,212,14.1,7.3,1.0,0.8,2.5,1.7,3.6,0.673,,0.673,4.2,0.519,0.0,,,0.269,0.0,0.0,0.0,51.0,49.0,-10.4,14
2016,wrighde01,Delon Wright,TOR,PG,27,229,16.2,5.8,4.9,1.3,0.5,2.5,1.1,0.45,0.385,0.481,8.2,0.513,0.163,0.385,0.2,0.013,94.0,6.0,0.0,0.0,0.0,-0.2,75
2016,youngjo01,Joe Young,IND,PG,41,384,14.4,4.7,6.1,1.4,0.0,3.1,2.8,0.367,0.217,0.396,14.7,0.207,0.272,0.217,0.7,0.03,97.0,3.0,0.0,0.0,0.0,-7.1,141
2016,youngni01,Nick Young,LAL,SG,54,1033,13.7,3.4,1.2,0.8,0.2,1.0,1.7,0.339,0.325,0.442,21.0,0.038,0.637,0.325,0.805,0.003,0.0,26.0,74.0,0.0,0.0,0.8,78
2016,youngth01,Thaddeus Young,BRK,PF,73,2407,16.5,9.9,2.0,1.7,0.6,2.0,2.7,0.514,0.233,0.518,6.6,0.388,0.031,0.233,0.714,0.03,0.0,0.0,0.0,99.0,1.0,7.2,311
2016,zelleco01,Cody Zeller,CHO,C,73,1774,12.9,9.2,1.4,1.2,1.3,1.4,4.1,0.529,0.1,0.53,4.9,0.648,0.023,0.1,1.0,0.195,0.0,0.0,0.0,27.0,73.0,3.1,171
2016,zellety01,Tyler Zeller,BOS,C,60,710,18.5,9.0,1.5,0.5,1.1,2.3,4.9,0.476,,0.476,7.0,0.434,0.0,,,0.066,0.0,0.0,0.0,0.0,100.0,-8.0,64
